date,sleep_hours
2022-01-01,6.380975804349291
2022-01-02,6.181322991553213
2022-01-03,6.2004056761660875
2022-01-04,6.096842846077605
2022-01-05,5.750056539180683
2022-01-06,6.205400505312907
2022-01-07,6.5611253336191675
2022-01-08,6.467821091949868
2022-01-19,6.193355697422071
2022-01-20,7.158560578985599
2022-01-21,7.292492754355115
2022-01-22,7.435353230241827
2022-01-23,7.140963453479563
2022-01-24,6.949555554563874
2022-01-25,6.591781040595386
2022-01-26,5.898780004916016
2022-01-27,7.602187428242592
2022-01-28,7.296848059469078
2022-01-29,7.333231589787037
2022-01-30,6.969412056180168
2022-01-31,7.265170148227343
2022-02-01,5.761315942753512
2022-02-02,6.385033206545685
2022-02-04,7.035375079039304
2022-02-05,7.1094977247155615
2022-02-06,6.786686225475764
2022-02-07,6.533425020450145
2022-02-08,6.2800170950111935
2022-02-09,6.153072355566771
2022-02-10,6.441857950955116
2022-02-11,6.7367203951802015
2022-02-12,7.686457867844813
2022-02-13,7.30397394410784
2022-02-14,6.265184330907697
2022-02-15,6.623669684744794
2022-02-16,6.876313067026014
2022-02-17,7.247426751107263
2022-02-18,7.301640261197762
2022-02-19,7.239143108184038
2022-02-20,7.040745875865241
2022-02-21,7.098403323395706
2022-02-22,7.007758210812804
2022-02-23,7.1769610481993205
2022-02-24,7.15602022081858
2022-02-25,7.098138384436063
2022-02-26,7.559755030774203
2022-02-27,7.184735478627599
2022-02-28,7.347760015947181
2022-03-01,6.307162490807749
2022-03-02,6.741211970682577
2022-03-03,6.52701718648353
2022-03-04,7.380651537704336
2022-03-05,7.123892820917397
2022-03-06,7.1336553450143905
2022-03-07,6.968617173657367
2022-03-08,6.786673067008462
2022-03-09,6.54182286787853
2022-03-10,6.895053208183289
2022-03-11,7.170033472510073
2022-03-12,7.8970607629803276
2022-03-13,7.583423436394258
2022-03-14,6.661965568195247
2022-03-15,7.001138025073513
2022-03-16,7.0550006331548
2022-03-17,7.4059512808575665
2022-03-18,7.353924886973619
2022-03-19,7.291780473834377
2022-03-20,6.9572040738433225
2022-03-21,7.408982550370427
2022-03-22,7.037732912229505
2022-03-23,7.340393601519885
2022-03-24,7.413751033332412
2022-03-25,7.282409612025061
