date,sleep_hours
2022-01-01,6.73622638575814
2022-01-02,6.755201130816636
2022-01-03,6.382684823354911
2022-01-04,6.365817849581368
2022-01-05,6.1878353977788105
2022-01-06,6.477248041875522
2022-01-07,6.552813062176005
2022-01-08,6.795631738966143
2022-01-19,6.520178025680143
2022-01-20,6.820893730765762
2022-01-21,7.0624785813361886
2022-01-22,7.28098914710714
2022-01-23,6.910836081952821
2022-01-24,6.569024845014457
2022-01-25,6.468064862780297
2022-01-26,6.45544054189274
2022-01-27,7.070125983256423
2022-01-28,7.16214645865626
2022-01-29,7.248647128946792
2022-01-30,6.97290113679569
2022-01-31,6.806310851275246
2022-02-01,6.383228212960158
2022-02-02,6.410216845618011
2022-02-04,6.809419109583793
2022-02-05,6.938313056839309
2022-02-06,6.936184010572086
2022-02-07,6.450323309459309
2022-02-08,6.405879658696344
2022-02-09,6.441328042856745
2022-02-10,6.5782157896554505
2022-02-11,6.794352377134145
2022-02-12,7.198265973564255
2022-02-13,7.1388522666936725
2022-02-14,6.38497911996946
2022-02-15,6.474820825716916
2022-02-16,6.522971445378799
2022-02-17,6.647811179583005
2022-02-18,6.932663390049958
2022-02-19,7.133951937566555
2022-02-20,6.8552692367198445
2022-02-21,6.526476595558606
2022-02-22,6.63529642098414
2022-02-23,6.8042739905078085
2022-02-24,6.911963733803633
2022-02-25,7.0279308488081105
2022-02-26,7.362163879080713
2022-02-27,6.812768006513148
2022-02-28,6.840262248850493
2022-03-01,6.862138987078026
2022-03-02,6.8381864790372395
2022-03-03,6.843145790305502
2022-03-04,7.258820211570798
2022-03-05,6.957424912848896
2022-03-06,7.020153373927437
2022-03-07,6.829592504053567
2022-03-08,6.844549382530083
2022-03-09,6.828358124931584
2022-03-10,6.7857611316452005
2022-03-11,7.240288771702466
2022-03-12,7.303465621874076
2022-03-13,7.287490255710969
2022-03-14,6.7646993664107695
2022-03-15,6.917284135910853
2022-03-16,6.951616465794637
2022-03-17,7.063025213538582
2022-03-18,7.410001421237566
2022-03-19,7.393832347851254
2022-03-20,7.141135428902994
2022-03-21,6.983978598921722
2022-03-22,7.038289360199377
2022-03-23,7.154468775797034
2022-03-24,7.154541687755524
2022-03-25,7.43139498207714
2022-03-26,7.38755857777424
2022-03-27,6.994932265364297
2022-03-28,6.931754243023472
2022-03-29,6.989948900060804
2022-03-30,6.903303044207989
2022-03-31,7.421522240178791
2022-04-01,6.93587987670836
2022-04-02,7.133136820313228
2022-04-03,7.06278097877179
2022-04-04,6.412280863888713
2022-04-05,6.677392361407913
2022-04-06,6.574985968212511
2022-04-07,6.685872179992368
2022-04-08,6.59324202131296
2022-04-09,6.941682985206671
2022-04-11,6.074229533707416
2022-04-12,6.429203661976207
2022-04-13,6.525910668517068
2022-04-14,6.605882464454048
2022-04-15,6.705857987857472
2022-04-16,7.15808362630565
2022-04-17,7.222244333273455
2022-04-18,6.353494790875405
2022-04-19,6.595260136555067
2022-04-20,6.737850429177705
2022-04-21,7.030642252455762
2022-04-22,7.033050121351634
2022-04-23,7.383253737781395
2022-04-24,7.029126892995715
2022-04-25,6.398089894038903
2022-04-26,6.549686372631892
2022-04-27,6.618943517159112
2022-04-28,7.222727608707972
2022-04-29,7.1709138802205405
2022-04-30,7.365644696617272
2022-05-01,6.901779737186196
