date,sleep_hours
2022-01-01,6.89213829186507
2022-01-02,6.816316225516407
2022-01-03,6.816316225516407
2022-01-04,6.768603358675959
2022-01-05,6.816316225516407
2022-01-06,6.816316225516407
2022-01-07,6.816316225516407
2022-01-08,6.89213829186507
2022-01-19,6.816316225516407
2022-01-20,6.816316225516407
2022-01-21,6.816316225516407
2022-01-22,6.89213829186507
2022-01-23,6.816316225516407
2022-01-24,6.816316225516407
2022-01-25,6.768603358675959
2022-01-26,6.816316225516407
2022-01-27,6.816316225516407
2022-01-28,6.816316225516407
2022-01-29,6.89213829186507
2022-01-30,6.816316225516407
2022-01-31,6.816316225516407
2022-02-01,6.753812202186317
2022-02-02,6.786733912537124
2022-02-04,6.8015250690267655
2022-02-05,6.89213829186507
2022-02-06,6.8015250690267655
2022-02-07,6.8015250690267655
2022-02-08,6.753812202186317
2022-02-09,6.786733912537124
2022-02-10,6.786733912537124
2022-02-11,6.8015250690267655
2022-02-12,6.89213829186507
2022-02-13,6.8015250690267655
2022-02-14,6.8015250690267655
2022-02-15,6.753812202186317
2022-02-16,6.786733912537124
2022-02-17,6.786733912537124
2022-02-18,6.8015250690267655
2022-02-19,6.89213829186507
2022-02-20,6.8015250690267655
2022-02-21,6.8015250690267655
2022-02-22,6.753812202186317
2022-02-23,6.786733912537124
2022-02-24,6.786733912537124
2022-02-25,6.8015250690267655
2022-02-26,6.89213829186507
2022-02-27,6.8015250690267655
2022-02-28,6.8015250690267655
2022-03-01,6.753812202186317
2022-03-02,6.786733912537124
2022-03-03,6.786733912537124
2022-03-04,6.8015250690267655
2022-03-05,6.89213829186507
2022-03-06,6.8015250690267655
2022-03-07,6.8015250690267655
2022-03-08,6.753812202186317
2022-03-09,6.786733912537124
2022-03-10,6.786733912537124
2022-03-11,6.8015250690267655
2022-03-12,6.89213829186507
2022-03-13,6.8015250690267655
2022-03-14,6.8015250690267655
2022-03-15,6.753812202186317
2022-03-16,6.786733912537124
2022-03-17,6.786733912537124
2022-03-18,6.8015250690267655
2022-03-19,6.89213829186507
2022-03-20,6.8015250690267655
2022-03-21,6.8015250690267655
2022-03-22,6.753812202186317
2022-03-23,6.786733912537124
2022-03-24,6.786733912537124
2022-03-25,6.8015250690267655
2022-03-26,6.89213829186507
2022-03-27,6.8015250690267655
2022-03-28,6.8015250690267655
2022-03-29,6.753812202186317
2022-03-30,6.786733912537124
2022-03-31,6.786733912537124
2022-04-01,6.813379979815595
2022-04-02,6.8773471353754285
2022-04-03,6.783797666836313
2022-04-04,6.798588823325954
2022-04-05,6.765667112975147
2022-04-06,6.798588823325954
2022-04-07,6.798588823325954
2022-04-08,6.813379979815595
2022-04-09,6.8773471353754285
2022-04-11,6.798588823325954
2022-04-12,6.765667112975147
2022-04-13,6.798588823325954
2022-04-14,6.798588823325954
2022-04-15,6.813379979815595
2022-04-16,6.8773471353754285
2022-04-17,6.783797666836313
2022-04-18,6.798588823325954
2022-04-19,6.765667112975147
2022-04-20,6.798588823325954
2022-04-21,6.798588823325954
2022-04-22,6.813379979815595
2022-04-23,6.8773471353754285
2022-04-24,6.783797666836313
2022-04-25,6.798588823325954
2022-04-26,6.765667112975147
2022-04-27,6.798588823325954
2022-04-28,6.798588823325954
2022-04-29,6.813379979815595
2022-04-30,6.8773471353754285
2022-05-01,6.813379979815595
2022-05-02,6.783797666836313
2022-05-03,6.765667112975147
2022-05-04,6.798588823325954
2022-05-05,6.798588823325954
2022-05-06,6.798588823325954
2022-05-07,6.89213829186507
2022-05-08,6.813379979815595
2022-05-09,6.783797666836313
2022-05-11,6.798588823325954
2022-05-12,6.798588823325954
2022-05-13,6.798588823325954
2022-05-14,6.89213829186507
2022-05-15,6.813379979815595
2022-05-16,6.783797666836313
2022-05-17,6.765667112975147
2022-05-18,6.798588823325954
