date,sleep_hours
2022-01-01,6.349249992370606
2022-01-02,6.250749921798706
2022-01-03,6.178166589736938
2022-01-04,6.249416708946228
2022-01-05,6.383499999046325
2022-01-06,6.449000101089478
2022-01-07,6.386166706085205
2022-01-08,6.4898333168029785
2022-01-19,6.295083198547363
2022-01-20,6.996083331108093
2022-01-21,7.1375
2022-01-22,7.330083417892456
2022-01-23,7.013833403587341
2022-01-24,6.742250018119812
2022-01-25,6.9046667242050175
2022-01-26,6.541583299636841
2022-01-27,7.507499995231629
2022-01-28,6.977333378791809
2022-01-29,7.180416679382324
2022-01-30,6.908083329200744
2022-01-31,6.7679166412353515
2022-02-01,6.5950832939147945
2022-02-02,6.961499981880188
2022-02-04,6.927416577339172
2022-02-05,6.649333329200744
2022-02-06,6.5824999475479125
2022-02-07,6.487916746139526
2022-02-08,6.242666635513306
2022-02-09,6.24808322429657
2022-02-10,6.7684165954589846
2022-02-11,6.89099995136261
2022-02-12,7.1317499208450315
2022-02-13,7.558749942779541
2022-02-14,7.041499902009964
2022-02-15,6.72666663646698
2022-02-16,6.590583275556565
2022-02-17,7.166416621208191
2022-02-18,7.31200000166893
2022-02-19,7.154749946594238
2022-02-20,6.800166726112366
2022-02-21,6.813083418607712
2022-02-22,6.990250029563904
2022-02-23,6.670999946594239
2022-02-24,7.0738333892822265
2022-02-25,6.94533332824707
2022-02-26,7.735249915122986
2022-02-27,6.855500030517578
2022-02-28,6.955916689634323
2022-03-01,6.896666617393493
2022-03-02,7.192833395004272
2022-03-03,6.76008330821991
2022-03-04,7.124499869346619
2022-03-05,6.661333379745483
2022-03-06,6.783083300590516
2022-03-07,6.74491672039032
2022-03-08,6.678499946594238
2022-03-09,6.4502499341964725
2022-03-10,6.843250069618225
2022-03-11,7.203666739463806
2022-03-12,7.170833268165588
2022-03-13,7.71791663646698
2022-03-14,6.910166676044464
2022-03-15,6.758250012397766
2022-03-16,6.5448333311080935
2022-03-17,7.1641666698455815
2022-03-18,7.368416709899902
2022-03-19,7.0584166765213014
2022-03-20,7.077249965667725
2022-03-21,6.921833394765854
2022-03-22,7.248499994277954
2022-03-23,6.725833287239075
2022-03-24,7.632583322525025
2022-03-25,7.065583243370056
2022-03-26,7.724250178337098
2022-03-27,6.941499996185303
2022-03-28,6.9320000350475315
2022-03-29,6.8332499980926515
2022-03-30,6.65758321762085
2022-03-31,7.4265832471847535
2022-04-01,7.1618334627151485
2022-04-02,6.888083415031433
2022-04-03,6.814833288192749
2022-04-04,6.8632499742507935
2022-04-05,6.878166580200196
2022-04-06,6.788833332061768
2022-04-07,6.815166606903076
2022-04-08,6.8817498254776
2022-04-09,6.758583273887634
2022-04-11,7.005916652679443
2022-04-12,6.935583367347717
2022-04-13,6.558333292007446
2022-04-14,6.559916787147522
2022-04-15,6.685333342552185
2022-04-16,6.655083250999451
2022-04-17,7.60849992275238
2022-04-18,6.999916610717773
2022-04-19,6.871083326339722
2022-04-20,6.570249919891357
2022-04-21,7.447833313941955
2022-04-22,7.202833242416382
2022-04-23,7.439916830062867
2022-04-24,6.765166616439819
2022-04-25,6.64158326625824
2022-04-26,6.916500043869019
2022-04-27,6.557916617393493
2022-04-28,7.976749968528748
2022-04-29,6.939916644096375
2022-04-30,7.275916748046875
2022-05-01,6.758333330154419
2022-05-02,7.04041672706604
2022-05-03,6.675166592597962
2022-05-04,6.937000012397766
2022-05-05,6.93808337688446
2022-05-06,7.034083204269409
2022-05-07,6.955499973297119
2022-05-08,6.852499837875366
2022-05-09,6.499916610717773
2022-05-11,6.59333327293396
2022-05-12,7.007166748046875
2022-05-13,7.121250004768371
2022-05-14,6.706999936103821
2022-05-15,7.249916620254517
2022-05-16,6.435333309173584
2022-05-17,7.148666586875915
2022-05-18,7.082083239555359
2022-05-19,7.021833333969116
2022-05-20,7.2125832462310795
2022-05-21,7.838916754722595
2022-05-22,6.513249917030334
2022-05-23,6.771583299636841
2022-05-24,6.918500008583069
2022-05-25,6.358249907493591
2022-05-26,7.508333311080933
2022-05-27,6.997916688919068
2022-05-28,7.669666848182678
2022-05-29,6.547583274841308
2022-05-30,6.922416615486145
2022-05-31,6.960999917984009
2022-06-01,7.111500115394592
2022-06-02,7.3315833568572994
2022-06-03,6.782250051498413
2022-06-04,6.972166666984558
2022-06-05,6.923833270072937
2022-06-06,6.891833319664001
2022-06-07,6.789249982833862
2022-06-08,6.6910832357406616
2022-06-09,7.741083369255066
2022-06-10,6.989083223342895
2022-06-11,7.1604999160766605
2022-06-12,7.186499905586243
2022-06-13,6.8459165668487545
2022-06-14,6.568416604995727
2022-06-15,6.513499975204468
2022-06-16,7.399500050544739
2022-06-17,6.994083285331726
2022-06-18,7.887583150863647
2022-06-19,6.9428332853317265
2022-06-20,7.116833386421203
2022-06-21,7.282333340644836
2022-06-22,7.3867499017715454
2022-06-23,7.543083367347717
2022-06-24,6.908666629791259
2022-06-25,7.865500211715698
2022-06-26,6.4441667175292965
2022-06-27,6.812916684150696
2022-06-28,7.2354167413711545
2022-06-30,7.684166617393494
2022-07-01,6.536416730880737
2022-07-02,6.757083392143249
2022-07-03,7.114333319664001
2022-07-04,7.097083306312561
2022-07-05,6.631749968528748
2022-07-06,7.417749853134155
2022-07-07,7.107999877929688
2022-07-08,6.888583188056946
2022-07-09,6.772333235740661
2022-07-10,7.105833225250244
2022-07-11,6.540416536331176
2022-07-12,6.48416657447815
2022-07-13,6.493749904632568
2022-07-14,6.6020000410079955
2022-07-15,6.49491669178009
2022-07-16,6.1804166460037235
2022-07-17,7.102500033378601
2022-07-18,6.98483335018158
2022-07-19,7.012666602134704
2022-07-20,7.312583265304565
2022-07-21,7.310333385467529
2022-07-22,7.387500014305115
2022-07-23,7.802333421707154
2022-07-24,6.095916686058044
2022-07-26,6.938333339691162
2022-07-27,7.025416588783264
2022-07-28,7.6823334121704105
2022-07-29,6.937749910354614
2022-07-30,7.2110833740234375
2022-07-31,6.570749988555908
2022-08-01,6.68075005531311
2022-08-02,6.163166780471801
2022-08-03,6.834750018119812
2022-08-04,7.11950008392334
2022-08-05,6.234833307266236
2022-08-06,6.492416648864746
2022-08-07,6.952666568756103
2022-08-08,6.34608329296112
