date,sleep_hours
2022-01-01,7.09165541250051
2022-01-02,6.832494286855455
2022-01-03,6.786949815446852
2022-01-04,6.794832486136125
2022-01-05,6.679630351120815
2022-01-06,6.806577228827608
2022-01-07,6.8088130260830075
2022-01-08,7.093817049691443
2022-01-19,6.684324527931513
2022-01-20,6.809862834753172
2022-01-21,6.813212763057626
2022-01-22,7.13603246505693
2022-01-23,6.833111026413078
2022-01-24,6.788914773655185
2022-01-25,6.798217046023885
2022-01-26,6.6843983635555055
2022-01-27,6.810429251223606
2022-01-28,6.813212763057626
2022-01-29,7.13718684801738
2022-01-30,6.8345968641441095
2022-01-31,6.790588347977333
2022-02-01,6.788007864046623
2022-02-02,6.7342380502528965
2022-02-04,6.809797222232745
2022-02-05,7.096870061932574
2022-02-06,6.833024390615095
2022-02-07,6.787934011596589
2022-02-08,6.796611333357205
2022-02-09,6.737502653247318
2022-02-10,6.80835607604869
2022-02-11,6.811320165844881
2022-02-12,7.105466504007518
2022-02-13,6.834547334227232
2022-02-14,6.787887553409545
2022-02-15,6.797339625897997
2022-02-16,6.737700272241225
2022-02-17,6.809615076080541
2022-02-18,6.812983555192128
2022-02-19,7.132542965635458
2022-02-20,6.833427574197442
2022-02-21,6.789898969804923
2022-02-22,6.7992012421736225
2022-02-23,6.739228800019699
2022-02-24,6.811413447373344
2022-02-25,6.814196959207363
2022-02-26,7.14584588545438
2022-02-27,6.832926494692456
2022-02-28,6.789898969804923
2022-03-01,6.8238516934635465
2022-03-02,6.7956470649609795
2022-03-03,6.841031491694883
2022-03-04,6.847212892212213
2022-03-05,7.098825039915576
2022-03-06,6.853178721097169
2022-03-07,6.819642702634623
2022-03-08,6.828988935039756
2022-03-09,6.798117016884057
2022-03-10,6.841031491694883
2022-03-11,6.847212892212213
2022-03-12,7.108862873064723
2022-03-13,6.853178721097169
2022-03-14,6.820047930831671
2022-03-15,6.828988935039756
2022-03-16,6.798314635877964
2022-03-17,6.841229110688791
2022-03-18,6.847410511206121
2022-03-19,7.136765040742978
2022-03-20,6.85415903020243
2022-03-21,6.8205228761078
2022-03-22,6.829314080196132
2022-03-23,6.79863978103434
2022-03-24,6.841824099359496
2022-03-25,6.847735656362498
2022-03-26,7.150067960561902
2022-03-27,6.853576987823512
2022-03-28,6.8205228761078
2022-03-29,6.830850347748025
2022-03-30,6.801263115759373
2022-03-31,6.845983701636421
2022-04-01,6.830829580759974
2022-04-02,7.100545827988603
2022-04-03,6.849936378920085
2022-04-04,6.813059736859927
2022-04-05,6.817591986222027
2022-04-06,6.784924083961798
2022-04-07,6.833334719296127
2022-04-08,6.8349451877208
2022-04-09,7.105434325158502
2022-04-11,6.8120681503214655
2022-04-12,6.816570351606642
2022-04-13,6.7873940358848746
2022-04-14,6.833334719296127
2022-04-15,6.835142806714708
2022-04-16,7.109032687511672
2022-04-17,6.851031982308071
2022-04-18,6.812473378518513
2022-04-19,6.816598923806914
2022-04-20,6.787620227079054
2022-04-21,6.83412732696074
2022-04-22,6.835523567171352
2022-04-23,7.149454032697272
2022-04-24,6.8513500108322285
2022-04-25,6.813258820589514
2022-04-26,6.817682281935083
2022-04-27,6.788703585207222
2022-04-28,6.838713524525967
2022-04-29,6.836865237653648
2022-04-30,7.149513891692105
2022-05-01,6.843368268674618
2022-05-02,6.831968449720822
2022-05-03,6.824917147323793
2022-05-04,6.815241090295486
2022-05-05,6.836261111273426
2022-05-06,6.8364317424842795
2022-05-07,7.13041170664443
2022-05-08,6.844668515736583
2022-05-09,6.830735087452303
2022-05-11,6.817711042218563
2022-05-12,6.836261111273426
2022-05-13,6.8364317424842795
2022-05-14,7.133870241854604
2022-05-15,6.844781307339999
2022-05-16,6.831526214235956
2022-05-17,6.825303045910399
2022-05-18,6.818294559799076
2022-05-19,6.836873201054211
2022-05-20,6.8370438322650635
2022-05-21,7.181957798878392
2022-05-22,6.842861455858227
2022-05-23,6.832752933779484
2022-05-24,6.825683806367044
2022-05-25,6.818675320255721
2022-05-26,6.837495232824915
