date,sleep_hours
2022-01-01,6.793620885375429
2022-01-02,6.703007662537124
2022-01-03,6.703007662537124
2022-01-04,6.670085952186318
2022-01-05,6.703007662537124
2022-01-06,6.703007662537124
2022-01-07,6.703007662537124
2022-01-08,6.793620885375429
2022-01-19,6.732589975516407
2022-01-20,6.732589975516407
2022-01-21,6.732589975516407
2022-01-22,6.823203198354711
2022-01-23,6.732589975516407
2022-01-24,6.732589975516407
2022-01-25,6.6996682651656005
2022-01-26,6.732589975516407
2022-01-27,6.732589975516407
2022-01-28,6.732589975516407
2022-01-29,6.823203198354711
2022-01-30,6.732589975516407
2022-01-31,6.732589975516407
2022-02-01,6.670085952186318
2022-02-02,6.703007662537124
2022-02-04,6.703007662537124
2022-02-05,6.793620885375429
2022-02-06,6.703007662537124
2022-02-07,6.703007662537124
2022-02-08,6.670085952186318
2022-02-09,6.703007662537124
2022-02-10,6.703007662537124
2022-02-11,6.703007662537124
2022-02-12,6.793620885375429
2022-02-13,6.703007662537124
2022-02-14,6.703007662537124
2022-02-15,6.670085952186318
2022-02-16,6.703007662537124
2022-02-17,6.703007662537124
2022-02-18,6.732589975516407
2022-02-19,6.823203198354711
2022-02-20,6.732589975516407
2022-02-21,6.732589975516407
2022-02-22,6.6996682651656005
2022-02-23,6.732589975516407
2022-02-24,6.732589975516407
2022-02-25,6.732589975516407
2022-02-26,6.823203198354711
2022-02-27,6.732589975516407
2022-02-28,6.732589975516407
2022-03-01,6.670085952186318
2022-03-02,6.703007662537124
2022-03-03,6.703007662537124
2022-03-04,6.703007662537124
2022-03-05,6.793620885375429
2022-03-06,6.703007662537124
2022-03-07,6.703007662537124
2022-03-08,6.670085952186318
2022-03-09,6.703007662537124
2022-03-10,6.703007662537124
2022-03-11,6.703007662537124
2022-03-12,6.793620885375429
2022-03-13,6.703007662537124
2022-03-14,6.703007662537124
2022-03-15,6.670085952186318
2022-03-16,6.703007662537124
2022-03-17,6.703007662537124
2022-03-18,6.732589975516407
2022-03-19,6.823203198354711
2022-03-20,6.732589975516407
2022-03-21,6.732589975516407
2022-03-22,6.6996682651656005
2022-03-23,6.732589975516407
2022-03-24,6.732589975516407
2022-03-25,6.732589975516407
2022-03-26,6.823203198354711
2022-03-27,6.732589975516407
2022-03-28,6.732589975516407
2022-03-29,6.6996682651656005
2022-03-30,6.732589975516407
2022-03-31,6.732589975516407
2022-04-01,6.793621
2022-04-02,6.793620885375429
2022-04-03,6.700071416836313
2022-04-04,6.700071416836313
2022-04-05,6.667149706485506
2022-04-06,6.700071416836313
2022-04-07,6.700071416836313
2022-04-08,6.700071416836313
2022-04-09,6.793620885375429
2022-04-11,6.700071416836313
2022-04-12,6.667149706485506
2022-04-13,6.700071416836313
2022-04-14,6.700071416836313
2022-04-15,6.700071416836313
2022-04-16,6.793620885375429
2022-04-17,6.700071416836313
2022-04-18,6.729653729815595
2022-04-19,6.696732019464789
2022-04-20,6.729653729815595
2022-04-21,6.729653729815595
2022-04-22,6.729653729815595
2022-04-23,6.823203198354711
2022-04-24,6.729653729815595
2022-04-25,6.729653729815595
2022-04-26,6.696732019464789
2022-04-27,6.729653729815595
2022-04-28,6.729653729815595
2022-04-29,6.729653729815595
2022-04-30,6.823203198354711
2022-05-01,6.793621
2022-05-02,6.700071416836313
2022-05-03,6.667149706485506
2022-05-04,6.700071416836313
2022-05-05,6.700071416836313
2022-05-06,6.700071416836313
2022-05-07,6.793620885375429
2022-05-08,6.700071416836313
2022-05-09,6.700071416836313
2022-05-11,6.700071416836313
2022-05-12,6.700071416836313
2022-05-13,6.700071416836313
2022-05-14,6.793620885375429
2022-05-15,6.700071416836313
2022-05-16,6.700071416836313
2022-05-17,6.667149706485506
2022-05-18,6.729653729815595
2022-05-19,6.729653729815595
2022-05-20,6.729653729815595
2022-05-21,6.823203198354711
2022-05-22,6.729653729815595
2022-05-23,6.729653729815595
2022-05-24,6.696732019464789
2022-05-25,6.729653729815595
2022-05-26,6.729653729815595
2022-05-27,6.729653729815595
2022-05-28,6.823203198354711
2022-05-29,6.729653729815595
2022-05-30,6.729653729815595
2022-05-31,6.696732019464789
2022-06-01,6.735300941763806
2022-06-02,6.735300941763806
2022-06-03,6.735300941763806
2022-06-04,6.778519236166601
2022-06-05,6.735300941763806
2022-06-06,6.735300941763806
2022-06-07,6.702379231413
2022-06-08,6.735300941763806
2022-06-09,6.735300941763806
2022-06-10,6.735300941763806
2022-06-11,6.778519236166601
2022-06-12,6.735300941763806
2022-06-13,6.735300941763806
2022-06-14,6.702379231413
2022-06-15,6.735300941763806
