date,sleep_hours
2022-01-01,6.916077118261127
2022-01-02,6.813596682547224
2022-01-03,6.813596682547224
2022-01-04,6.8301511266470305
2022-01-05,6.76331347078772
2022-01-06,6.813596682547224
2022-01-07,6.833853724355991
2022-01-08,6.936334160069892
2022-01-19,6.797762783057889
2022-01-20,6.848045994817393
2022-01-21,6.848045994817393
2022-01-22,6.950526430531294
2022-01-23,6.848045994817393
2022-01-24,6.848045994817393
2022-01-25,6.8504081684557985
2022-01-26,6.797762783057889
2022-01-27,6.848045994817393
2022-01-28,6.848045994817393
2022-01-29,6.950526430531294
2022-01-30,6.848045994817393
2022-01-31,6.848045994817393
2022-02-01,6.867940561945307
2022-02-02,6.851386117845499
2022-02-04,6.851386117845499
2022-02-05,6.9538665535594015
2022-02-06,6.851386117845499
2022-02-07,6.871643159654265
2022-02-08,6.8881976037540715
2022-02-09,6.871643159654265
2022-02-10,6.885835430115667
2022-02-11,6.885835430115667
2022-02-12,6.988315865829569
2022-02-13,6.885835430115667
2022-02-14,6.885835430115667
2022-02-15,6.8881976037540715
2022-02-16,6.885835430115667
2022-02-17,6.885835430115667
2022-02-18,6.885835430115667
2022-02-19,6.988315865829569
2022-02-20,6.885835430115667
2022-02-21,6.885835430115667
2022-02-22,6.8881976037540715
2022-02-23,6.885835430115667
2022-02-24,6.885835430115667
2022-02-25,6.885835430115667
2022-02-26,6.988315865829569
2022-02-27,6.885835430115667
2022-02-28,6.885835430115667
2022-03-01,6.886185075622513
2022-03-02,6.869630631522706
2022-03-03,6.869630631522706
2022-03-04,6.869630631522706
2022-03-05,6.9538665535594015
2022-03-06,6.869630631522706
2022-03-07,6.889887673331471
2022-03-08,6.906442117431278
2022-03-09,6.889887673331471
2022-03-10,6.9040799437928735
2022-03-11,6.9040799437928735
2022-03-12,6.988315865829569
2022-03-13,6.9040799437928735
2022-03-14,6.9040799437928735
2022-03-15,6.906442117431278
2022-03-16,6.9040799437928735
2022-03-17,6.9040799437928735
2022-03-18,6.9040799437928735
2022-03-19,6.988315865829569
2022-03-20,6.9040799437928735
2022-03-21,6.9040799437928735
2022-03-22,6.906442117431278
2022-03-23,6.9040799437928735
2022-03-24,6.9040799437928735
2022-03-25,6.9040799437928735
2022-03-26,6.988315865829569
2022-03-27,6.9040799437928735
2022-03-28,6.9040799437928735
2022-03-29,6.906442117431278
2022-03-30,6.9040799437928735
2022-03-31,6.9040799437928735
2022-04-01,6.863193970398142
2022-04-02,6.9474298924348385
2022-04-03,6.863193970398142
2022-04-04,6.863193970398142
2022-04-05,6.879748414497949
2022-04-06,6.863193970398142
2022-04-07,6.883451012206909
2022-04-08,6.883451012206909
2022-04-09,6.967686934243604
2022-04-11,6.897643282668311
2022-04-12,6.900005456306716
2022-04-13,6.897643282668311
2022-04-14,6.897643282668311
2022-04-15,6.897643282668311
2022-04-16,6.981879204705006
2022-04-17,6.897643282668311
2022-04-18,6.897643282668311
2022-04-19,6.900005456306716
2022-04-20,6.897643282668311
2022-04-21,6.897643282668311
2022-04-22,6.897643282668311
2022-04-23,6.981879204705006
2022-04-24,6.897643282668311
2022-04-25,6.897643282668311
2022-04-26,6.900005456306716
2022-04-27,6.897643282668311
2022-04-28,6.897643282668311
2022-04-29,6.897643282668311
2022-04-30,6.981879204705006
2022-05-01,6.863193970398142
2022-05-02,6.863193970398142
2022-05-03,6.879748414497949
2022-05-04,6.863193970398142
2022-05-05,6.863193970398142
2022-05-06,6.863193970398142
2022-05-07,7.0028397443964145
2022-05-08,6.883451012206909
2022-05-09,6.883451012206909
2022-05-11,6.897643282668311
2022-05-12,6.897643282668311
2022-05-13,6.897643282668311
2022-05-14,7.017032014857817
2022-05-15,6.897643282668311
2022-05-16,6.897643282668311
2022-05-17,6.900005456306716
2022-05-18,6.897643282668311
2022-05-19,6.897643282668311
2022-05-20,6.897643282668311
2022-05-21,7.017032014857817
2022-05-22,6.897643282668311
2022-05-23,6.897643282668311
2022-05-24,6.900005456306716
2022-05-25,6.897643282668311
2022-05-26,6.897643282668311
2022-05-27,6.897643282668311
2022-05-28,7.017032014857817
2022-05-29,6.897643282668311
2022-05-30,6.897643282668311
2022-05-31,6.900005456306716
2022-06-01,6.899336835723239
2022-06-02,6.899336835723239
2022-06-03,6.899336835723239
2022-06-04,7.018725567912744
2022-06-05,6.899336835723239
2022-06-06,6.899336835723239
2022-06-07,6.896927816072591
2022-06-08,6.919593877532004
2022-06-09,6.919593877532004
2022-06-10,6.919593877532004
2022-06-11,7.0389826097215105
2022-06-12,6.919593877532004
2022-06-13,6.919593877532004
2022-06-14,6.896927816072591
